index,paramerter,true,pred,likelihood_lifespan,n
240,2,41.15971755981445,42.10967254638672,41.51475845390135,5000
240,3,98.56084442138672,93.67034912109375,95.61345042306311,5000
241,1,30.32506561279297,32.575721740722656,31.24528453957054,5000
241,2,84.79977416992188,78.55860137939453,80.87516269933033,5000
241,3,55.61216354370117,55.768436431884766,54.58027908623154,5000
242,1,53.18943405151367,50.588478088378906,51.243092075053696,5000
242,2,9.387880325317383,9.280265808105469,9.05189652209631,5000
242,3,38.392425537109375,39.23168182373047,38.96026892404163,5000
243,1,65.982177734375,66.64866638183594,64.64630435308639,5000
243,2,40.01883316040039,48.79740905761719,39.056035089943315,5000
243,3,23.333568572998047,21.15645980834961,23.105245360307407,5000
244,1,16.267133712768555,11.523078918457031,12.997489305775025,5000
244,2,86.82926940917969,89.23605346679688,87.46507166442161,5000
244,3,52.50794982910156,54.3449821472168,54.106255807171685,5000
245,1,21.993900299072266,20.169612884521484,21.591527346987075,5000
245,2,7.75983190536499,7.671474933624268,7.616597434510881,5000
245,3,82.13179779052734,81.61219024658203,83.83262557671756,5000
246,1,37.13339614868164,36.511695861816406,37.30117130053215,5000
246,2,16.019149780273438,17.083866119384766,16.53723472935143,5000
246,3,19.55827522277832,18.869606018066406,19.53207172914501,5000
247,1,7.876605987548828,8.342161178588867,8.335718429360883,5000
247,2,54.384132385253906,55.122135162353516,55.076285082377055,5000
247,3,40.58363342285156,37.81270217895508,38.16235751951752,5000
248,1,71.6189956665039,67.75408935546875,inf,5000
248,2,49.77906799316406,51.58742141723633,0.0,5000
248,3,43.636871337890625,41.21747589111328,inf,5000
249,1,95.92012786865234,90.75065612792969,98.05374058312135,5000
249,2,52.13833236694336,53.63145446777344,51.54664233235713,5000
249,3,92.7522964477539,86.97294616699219,89.8935639217318,5000
250,1,86.30305480957031,87.08406066894531,87.91394474855677,5000
250,2,80.1652603149414,80.09232330322266,80.44204461823749,5000
250,3,2.775324821472168,2.5346977710723877,2.083839291751062,5000
251,1,62.251930236816406,59.6490364074707,60.44054101676608,5000
251,2,23.169965744018555,25.088497161865234,24.1757755745742,5000
251,3,89.03162384033203,87.84484100341797,88.1501928633467,5000
252,1,23.178895950317383,24.160974502563477,23.031368007706195,5000
252,2,99.40791320800781,92.62662506103516,97.78292613441337,5000
252,3,96.63719940185547,91.60954284667969,92.67679028165252,5000
253,1,7.209474086761475,7.704236030578613,7.631859663699334,5000
253,2,89.90271759033203,86.23075866699219,86.19512787361309,5000
253,3,29.539520263671875,29.280941009521484,29.19694826791804,5000
254,1,30.9373836517334,31.765817642211914,31.259388771904963,5000
254,2,90.48921966552734,88.94110870361328,89.71677561055226,5000
254,3,20.733762741088867,21.269515991210938,20.617759929420664,5000
255,1,37.25016784667969,37.99164581298828,37.42021986413197,5000
255,2,99.57559204101562,96.04145050048828,99.44050470287912,5000
255,3,39.22114944458008,41.454689025878906,39.881464647906846,5000
256,1,93.8046875,92.1549301147461,95.10967622916598,5000
256,2,84.21774291992188,86.0402603149414,84.75250154838281,5000
256,3,22.613990783691406,22.709209442138672,22.22988201101386,5000
257,1,9.05966854095459,9.211417198181152,9.382348845565941,5000
257,2,32.13252639770508,33.578407287597656,32.54179123202906,5000
257,3,43.14797592163086,42.8773078918457,43.26050052295853,5000
258,1,9.742927551269531,7.716304779052734,9.334446396088332,5000
258,2,30.13046646118164,30.27805519104004,29.769852789672537,5000
258,3,99.99138641357422,96.4651870727539,95.21409942209321,5000
259,1,29.666154861450195,29.2465877532959,inf,5000
259,2,79.50823974609375,78.31832885742188,inf,5000
259,3,29.547109603881836,30.528135299682617,0.0,5000
260,1,91.75582885742188,91.0541000366211,93.87825124428846,5000
260,2,29.43214988708496,28.914949417114258,30.205756401148918,5000
260,3,8.39686107635498,9.15872573852539,9.209280320991386,5000
261,1,73.7717514038086,76.5030746459961,76.25107063445114,5000
261,2,24.109355926513672,22.81520652770996,22.900436465699716,5000
261,3,32.40610885620117,31.871326446533203,31.701739767232358,5000
262,1,23.456336975097656,17.785266876220703,20.273677321036295,5000
262,2,61.713741302490234,59.344207763671875,57.025403602691625,5000
262,3,17.036481857299805,15.767672538757324,16.848333914265137,5000
263,1,45.37330627441406,45.116737365722656,45.29214195842252,5000
263,2,79.94581604003906,84.35752868652344,83.06402357841907,5000
263,3,12.405660629272461,10.002002716064453,12.055196401528894,5000
264,1,10.337413787841797,9.716852188110352,10.347491067430662,5000
264,2,79.24590301513672,82.5469741821289,85.90939251072173,5000
264,3,69.76885223388672,72.44994354248047,70.90652429310228,5000
265,1,44.28482437133789,41.47869110107422,42.93759238650004,5000
265,2,4.203705787658691,3.6171200275421143,4.051953512562862,5000
265,3,77.46187591552734,77.24283599853516,77.36357640550729,5000
266,1,38.960304260253906,38.08718490600586,0.0,5000
266,2,84.85017395019531,85.81474304199219,5.191266492809999e-159,5000
266,3,52.0504264831543,52.42879104614258,inf,5000
267,1,55.249515533447266,56.786502838134766,56.78344223405205,5000
267,2,92.3885269165039,89.3909683227539,90.26833589629322,5000
267,3,69.83489227294922,68.36137390136719,68.03274907372503,5000
268,1,82.99373626708984,83.36274719238281,81.4569689683945,5000
268,2,6.394760608673096,5.128622531890869,6.436713714860173,5000
268,3,50.6381721496582,50.812496185302734,49.992549613362094,5000
269,1,17.051681518554688,16.711917877197266,16.829451777023554,5000
269,2,40.263267517089844,40.090126037597656,39.73727870193648,5000
269,3,69.51181030273438,70.9001693725586,67.55629802490967,5000
270,1,91.27368927001953,83.99347686767578,85.1588027209501,5000
270,2,77.5027084350586,82.35389709472656,81.97426075739784,5000
270,3,51.07745361328125,51.0043830871582,50.745974725069956,5000
271,1,45.1097297668457,45.16025924682617,45.78543145408086,5000
271,2,20.63774299621582,19.637060165405273,19.82278171457033,5000
271,3,23.510961532592773,22.09148597717285,22.355028889283243,5000
272,1,20.402652740478516,19.505949020385742,19.591668606383763,5000
272,2,81.00965118408203,80.22747802734375,81.10543321659746,5000
272,3,67.30278778076172,68.08976745605469,67.88764516425053,5000
273,1,73.38158416748047,71.06637573242188,69.08872120271859,5000
273,2,78.84305572509766,79.05353546142578,74.286046887252,5000
273,3,8.026604652404785,4.430239677429199,7.648182378217208,5000
274,1,85.9137954711914,79.52188873291016,80.52833895292463,5000
274,2,87.88632202148438,89.8802719116211,89.81436085684977,5000
274,3,18.394193649291992,17.37738609313965,17.16346533196273,5000
275,1,80.61824798583984,79.53887939453125,inf,5000
275,2,8.598225593566895,7.166987895965576,0.0,5000
275,3,72.28986358642578,74.64228820800781,inf,5000
276,1,6.629764080047607,3.651737928390503,1.996853941371086e-05,5000
276,2,17.38438606262207,18.10921859741211,21.944033879146833,5000
276,3,54.36162185668945,60.67570114135742,58.61331884378169,5000
277,1,63.17034149169922,66.27295684814453,65.79172102371096,5000
277,2,65.40621185302734,72.95133209228516,66.54348633097324,5000
277,3,8.503827095031738,5.392764091491699,8.481668048749107,5000
278,1,76.11738586425781,72.5854263305664,75.20113572781875,5000
278,2,48.0903205871582,50.36538314819336,49.62449381629657,5000
278,3,26.695661544799805,25.14558219909668,26.17357185810123,5000
279,1,81.77229309082031,80.60340881347656,82.21702079208227,5000
279,2,65.95747375488281,66.45379638671875,66.27188590583563,5000
279,3,37.68184280395508,36.046234130859375,36.270197061583914,5000
280,1,76.13330841064453,75.96915435791016,inf,5000
280,2,51.2933349609375,47.82191467285156,0.0,5000
280,3,90.08720397949219,91.28004455566406,0.0,5000
281,1,90.14673614501953,84.47745513916016,86.64537861349207,5000
281,2,83.02815246582031,85.62205505371094,85.07205959565108,5000
281,3,47.25491714477539,49.214717864990234,47.79089603741345,5000
282,1,97.86125946044922,90.67857360839844,95.84011148373507,5000
282,2,37.085296630859375,41.277957916259766,38.74899840410309,5000
282,3,43.327144622802734,43.810604095458984,44.81151854348003,5000
283,1,74.02359008789062,71.11935424804688,72.00291972118386,5000
283,2,67.46714782714844,69.23345947265625,69.13339558088757,5000
283,3,39.01847457885742,37.36931228637695,37.03936768446914,5000
284,1,68.7599105834961,69.4637680053711,68.8568968907473,5000
284,2,34.314395904541016,32.58710861206055,34.16598504232503,5000
284,3,6.996150016784668,5.727935791015625,6.548965989285669,5000
285,1,2.16015625,2.3481428623199463,0.0,5000
285,2,61.32404327392578,59.95549011230469,inf,5000
285,3,37.97633361816406,36.31985855102539,inf,5000
286,1,96.80484008789062,87.34746551513672,86.05503814114869,5000
286,2,30.266813278198242,30.986045837402344,29.929781100264705,5000
286,3,15.586511611938477,14.4569091796875,14.529710697701905,5000
287,1,81.66207885742188,79.03376770019531,79.45215779806726,5000
287,2,60.34163284301758,60.175537109375,60.24702617950446,5000
287,3,30.907398223876953,32.839820861816406,31.653562799050952,5000
288,1,70.96067810058594,73.84416961669922,73.27342161431004,5000
288,2,8.022360801696777,8.645364761352539,8.525245550940369,5000
288,3,85.4966812133789,87.495849609375,87.35676750465882,5000
289,1,29.506290435791016,28.626522064208984,28.86853128762979,5000
289,2,53.43891906738281,53.16992950439453,52.83836288013162,5000
289,3,17.454540252685547,16.6707763671875,17.09888772543976,5000
290,1,33.78696060180664,32.646766662597656,32.6865837655926,5000
290,2,68.86174774169922,67.40912628173828,68.52978399886365,5000
290,3,59.07518005371094,61.98569107055664,60.37573456644816,5000
291,1,85.38655853271484,88.5383071899414,91.06770237829367,5000
291,2,89.28076171875,88.15347290039062,88.34685778484375,5000
291,3,54.73046112060547,54.154869079589844,54.54309717368294,5000
292,1,24.962722778320312,24.545291900634766,24.63887008900675,5000
292,2,22.906967163085938,23.166057586669922,23.18159957387164,5000
292,3,84.18997192382812,84.77932739257812,85.31677812613441,5000
293,1,82.37542724609375,82.35838317871094,85.18610985491469,5000
293,2,37.06278991699219,35.75090408325195,35.02070326499093,5000
293,3,97.62255859375,93.20608520507812,98.28333478372056,5000
294,1,77.00370025634766,72.84817504882812,70.88861354357077,5000
294,2,6.93535852432251,6.317422866821289,7.398166620954824,5000
294,3,51.52240753173828,53.19955825805664,51.35303223349265,5000
295,1,73.25906372070312,70.93743896484375,0.0,5000
295,2,46.52579879760742,48.29215621948242,inf,5000
295,3,99.86514282226562,95.49124908447266,inf,5000
296,1,82.4218978881836,79.0470962524414,78.17320977844828,5000
296,2,11.304332733154297,10.635785102844238,11.510214948631424,5000
296,3,54.484046936035156,54.56889724731445,53.79892756316425,5000
297,1,47.4658088684082,45.713714599609375,46.749841588586456,5000
297,2,83.25877380371094,84.24890899658203,83.8600400650682,5000
297,3,96.22105407714844,87.5202865600586,95.25690032601564,5000
298,1,12.685778617858887,13.487391471862793,12.905410915051684,5000
298,2,63.35608673095703,57.670806884765625,59.38343971563029,5000
298,3,17.042631149291992,15.472707748413086,16.703736004791516,5000
299,1,74.49516296386719,77.51617431640625,78.34007679931932,5000
299,2,52.746822357177734,51.98092269897461,52.025725692349006,5000
299,3,25.534128189086914,24.277793884277344,25.124060950832305,5000
300,1,48.07421875,55.017433166503906,0.0,5000
300,2,63.81100845336914,68.24607849121094,0.0,5000
300,3,25.40794563293457,24.66641616821289,inf,5000
301,1,44.362789154052734,43.74684143066406,43.64349807346195,5000
301,2,57.41411590576172,55.97332763671875,56.06353924327173,5000
301,3,54.38084030151367,51.43140411376953,52.07476873230096,5000
302,1,44.7499885559082,44.77393341064453,44.09657453387354,5000
302,2,7.286714553833008,6.008581638336182,6.733081017608373,5000
302,3,45.043338775634766,43.358055114746094,44.653453493534975,5000
303,1,61.312538146972656,61.95588302612305,62.838550486318695,5000
303,2,56.89867401123047,57.570892333984375,57.17878370014851,5000
303,3,20.16506004333496,18.886474609375,20.048434601800864,5000
304,1,93.65454864501953,91.6628189086914,inf,5000
304,2,5.385463237762451,4.681758880615234,0.0,5000
304,3,71.42306518554688,68.8899154663086,inf,5000
305,1,44.760353088378906,45.951602935791016,46.63499111909539,5000
305,2,53.086631774902344,52.95579147338867,52.61522760023471,5000
305,3,8.003979682922363,8.33809757232666,9.166528694143231,5000
306,1,38.998191833496094,37.804908752441406,38.374170183496894,5000
306,2,75.59832000732422,74.41830444335938,74.84934548803376,5000
306,3,72.95923614501953,71.455322265625,70.57714903981035,5000
307,1,48.70937728881836,46.95276641845703,47.597993537945285,5000
307,2,26.95029067993164,28.161182403564453,27.64111150365845,5000
307,3,83.83490753173828,78.53269958496094,79.38483333676373,5000
308,1,48.744468688964844,45.61420822143555,45.38848189588835,5000
308,2,68.61309814453125,70.3165283203125,68.28079765960616,5000
308,3,27.86565589904785,29.079450607299805,27.913963609934754,5000
309,1,47.24467468261719,47.365936279296875,47.23894030013324,5000
309,2,40.88203048706055,42.4260139465332,41.702392335968085,5000
309,3,48.82060623168945,47.52103805541992,46.86579236069606,5000
310,1,2.042203664779663,3.425447940826416,6.285192541232391e-09,5000
310,2,85.08979797363281,84.10104370117188,93.35486953762927,5000
310,3,39.64310073852539,39.1435661315918,39.848711916012384,5000
311,1,27.76525115966797,28.700199127197266,28.08140976805498,5000
311,2,89.49610137939453,88.37608337402344,90.34171795852748,5000
311,3,48.399147033691406,45.039031982421875,44.68553922599942,5000
312,1,2.3298697471618652,3.654686689376831,3.4877198402590044,5000
312,2,2.444821834564209,3.496232032775879,1.8312504018067222e-05,5000
312,3,50.9996337890625,49.881065368652344,53.14285645073599,5000
313,1,85.01355743408203,85.36602783203125,86.6308618210118,5000
313,2,91.75467681884766,91.93731689453125,92.30342792649195,5000
313,3,69.92992401123047,72.27747344970703,72.9718687299017,5000
314,1,90.030029296875,88.22831726074219,90.22673428789187,5000
314,2,86.38262939453125,94.16712951660156,92.00047769041312,5000
314,3,33.349578857421875,35.21878433227539,34.521018849938805,5000
315,1,2.454702138900757,4.784788131713867,3.150217077421457,5000
315,2,5.824191570281982,4.176337718963623,5.516865752949923,5000
315,3,84.87091827392578,85.5515365600586,86.35974445377177,5000
316,1,74.46733093261719,75.94540405273438,74.60729838946415,5000
316,2,45.8908805847168,43.74386215209961,42.493026893896094,5000
316,3,37.65346145629883,37.74494171142578,37.59532465087611,5000
317,1,33.98299789428711,33.280120849609375,33.49447856776798,5000
317,2,91.12078094482422,89.18203735351562,90.6189586075846,5000
317,3,48.108116149902344,47.66117858886719,46.988488512183984,5000
318,1,84.66159057617188,88.74546813964844,87.80137322534476,5000
318,2,60.48626708984375,59.53358840942383,60.488876623763595,5000
318,3,8.550649642944336,7.31704568862915,8.575364865815231,5000
319,1,59.4185791015625,58.83446502685547,60.02732612323136,5000
319,2,27.801067352294922,29.93680763244629,28.56330390693512,5000
319,3,56.77397918701172,54.89034652709961,54.74530976189144,5000
320,1,28.950159072875977,28.021764755249023,27.214879253432258,5000
320,2,93.82618713378906,94.92686462402344,98.90989528698556,5000
320,3,61.06672286987305,62.78202819824219,63.12117071492369,5000
321,1,70.50035095214844,70.29239654541016,0.0,5000
321,2,44.82421112060547,46.5251350402832,inf,5000
321,3,5.757987022399902,4.357303142547607,0.0,5000
322,1,15.845044136047363,15.698323249816895,16.90261970264712,5000
322,2,8.271024703979492,6.361893177032471,7.854578757005776,5000
322,3,17.114843368530273,13.388147354125977,16.656509279738277,5000
323,1,85.92085266113281,82.83638000488281,83.6397222636207,5000
323,2,40.547821044921875,41.374183654785156,40.17930883629159,5000
323,3,62.904624938964844,63.181495666503906,62.883772703995206,5000
324,1,23.513526916503906,27.030088424682617,24.558044846420735,5000
324,2,46.241695404052734,44.92505645751953,42.9158672838821,5000
324,3,88.16070556640625,84.03640747070312,87.46062731163494,5000
325,1,85.64445495605469,83.11888122558594,inf,5000
325,2,5.718380928039551,4.7468485832214355,0.0,5000
325,3,93.47450256347656,89.78741455078125,inf,5000
326,1,5.244286060333252,4.6385579109191895,5.599699210384449,5000
326,2,84.91431427001953,82.70719146728516,84.57421252901328,5000
326,3,69.95368957519531,69.08332061767578,68.13989595773882,5000
327,1,76.13887023925781,75.18495178222656,76.24888049325817,5000
327,2,48.78126525878906,49.95956039428711,49.08958385504055,5000
327,3,82.54740905761719,84.07445526123047,82.87900611784463,5000
328,1,22.965723037719727,22.88871955871582,22.61687708871798,5000
328,2,88.44158935546875,88.86734008789062,87.93657846622025,5000
328,3,3.064668893814087,2.899415969848633,3.2434055569546754,5000
329,1,92.88374328613281,69.62698364257812,88.64286124483084,5000
329,2,3.5330467224121094,2.9696061611175537,3.509808423699502,5000
329,3,9.04896068572998,7.296235084533691,8.62237723176677,5000
330,1,63.595279693603516,62.59233474731445,63.01398616181616,5000
330,2,58.05852127075195,62.92133331298828,61.680180542377684,5000
330,3,47.57717514038086,51.50662612915039,50.24962570547313,5000
331,1,87.71035766601562,83.1227035522461,83.17968734923599,5000
331,2,61.363037109375,63.00812911987305,61.50748340425938,5000
331,3,83.9915771484375,86.84817504882812,86.58041900472018,5000
332,1,92.44152069091797,89.83868408203125,91.55951399837853,5000
332,2,72.2686538696289,77.87508392333984,76.02880356077702,5000
332,3,15.324359893798828,16.984249114990234,16.84058297816158,5000
333,1,35.18095397949219,34.06670379638672,34.08832205770419,5000
333,2,58.894432067871094,58.16342544555664,58.85206019530975,5000
333,3,92.9933853149414,91.55560302734375,93.5312155198492,5000
334,1,79.17296600341797,78.97405242919922,80.00672004198823,5000
334,2,37.47321319580078,39.642818450927734,39.24062195948521,5000
334,3,51.811744689941406,51.97872543334961,52.5897680243565,5000
335,1,11.33777141571045,11.243584632873535,11.656660293391377,5000
335,2,38.2121696472168,39.705814361572266,38.789829215432036,5000
335,3,9.821063995361328,9.367733001708984,10.101805374080095,5000
336,1,7.151837348937988,4.767938613891602,7.2804860060312624e-09,5000
336,2,49.89549255371094,51.676151275634766,58.28108513803952,5000
336,3,67.24364471435547,68.03744506835938,70.99329533637855,5000
337,1,48.2902717590332,48.4456672668457,48.1508976404236,5000
337,2,89.76280975341797,87.52691650390625,91.14426425851298,5000
337,3,83.72444915771484,81.87361145019531,81.38310648763112,5000
338,1,39.16440200805664,38.83852767944336,39.13098939287078,5000
338,2,52.51139831542969,54.30482482910156,53.80263927555726,5000
338,3,71.80070495605469,74.59358978271484,72.54745829049233,5000
339,1,78.45594787597656,78.72743225097656,78.24893167515341,5000
339,2,69.45760345458984,77.94920349121094,67.30835093592334,5000
339,3,77.3757553100586,77.50676727294922,76.05380375539524,5000
340,1,49.54213333129883,49.56563949584961,49.456051767186636,5000
340,2,1.4464324712753296,2.1915740966796875,1.352167921367723,5000
340,3,66.6286392211914,71.26930236816406,68.95609065028312,5000
341,1,10.863375663757324,10.982199668884277,12.192699477457468,5000
341,2,50.151912689208984,47.09008026123047,46.465290193555575,5000
341,3,81.39373016357422,81.9467544555664,81.75047191035901,5000
342,1,88.786865234375,90.47064208984375,92.34871924955532,5000
342,2,37.31893539428711,34.254554748535156,33.9842612580916,5000
342,3,1.2202969789505005,2.1782851219177246,1.0428220817891758,5000
343,1,22.388656616210938,20.39487075805664,22.021025626290406,5000
343,2,37.47507858276367,38.77111053466797,38.858762005147454,5000
343,3,20.791969299316406,20.63355255126953,20.71644784840327,5000
344,1,39.513187408447266,37.55995559692383,37.913584251170285,5000
344,2,51.53337097167969,53.2542839050293,52.95735735493899,5000
344,3,14.723846435546875,14.215974807739258,14.64765658731867,5000
345,1,58.44921112060547,60.711666107177734,58.3025941984417,5000
345,2,1.8846116065979004,3.0543713569641113,2.1948240376320194,5000
345,3,35.73986053466797,33.64901351928711,35.36066038953051,5000
346,1,88.33020782470703,86.2234878540039,89.39830512673662,5000
346,2,79.42977142333984,77.60237884521484,77.98184933683069,5000
346,3,42.15348815917969,42.7248420715332,43.80303340393659,5000
347,1,46.822227478027344,47.70589065551758,47.68790789296468,5000
347,2,57.7230224609375,58.43278121948242,58.315460216734216,5000
347,3,45.58161544799805,45.569664001464844,44.90651822975028,5000
348,1,70.62935638427734,82.13116455078125,81.43853328357156,5000
348,2,65.68186950683594,69.23188781738281,67.78381530325656,5000
348,3,63.280609130859375,59.66844177246094,60.84922728143003,5000
349,1,43.840938568115234,46.85234832763672,45.76541071820518,5000
349,2,95.90164947509766,94.03693389892578,97.05593010266689,5000
349,3,16.963115692138672,18.042970657348633,17.50867824921014,5000
350,1,14.705092430114746,14.148365020751953,14.356462587022476,5000
350,2,35.711585998535156,34.08298873901367,34.57186935355869,5000
350,3,13.459134101867676,12.383966445922852,13.361055529967981,5000
351,1,79.05259704589844,80.60355377197266,80.23313529724452,5000
351,2,5.2196269035339355,5.586572170257568,5.480968382952427,5000
351,3,47.439002990722656,45.05440139770508,46.596408533099684,5000
352,1,97.7062759399414,92.65501403808594,95.81967960015365,5000
352,2,16.143810272216797,17.606523513793945,16.106047612702547,5000
352,3,49.998558044433594,56.71577072143555,54.270990843876234,5000
353,1,7.482885837554932,5.6749796867370605,7.714063563322791,5000
353,2,5.454913139343262,4.270218372344971,5.692380844683608,5000
353,3,89.42330932617188,89.31889343261719,89.19430306665937,5000
354,1,40.73753356933594,40.65290069580078,40.501260890763376,5000
354,2,66.35968017578125,64.37848663330078,64.66638871002449,5000
354,3,82.98580169677734,86.62890625,84.8591903554968,5000
355,1,66.56884002685547,69.74231719970703,69.53157253941934,5000
355,2,79.54541015625,78.28356170654297,78.15958712703265,5000
355,3,32.25450134277344,29.88148307800293,31.140028242477687,5000
356,1,41.34920883178711,39.96515655517578,40.909684050525925,5000
356,2,3.634126663208008,3.777623176574707,3.941802369417659,5000
356,3,99.47273254394531,94.93870544433594,97.57922535708722,5000
357,1,74.49742126464844,75.4134750366211,76.15487588762029,5000
357,2,83.3949203491211,80.97838592529297,78.20750263199267,5000
357,3,49.9449462890625,48.23725128173828,48.80649399117025,5000
358,1,39.17053985595703,39.281124114990234,39.53091046416112,5000
358,2,76.3454818725586,75.4466323852539,76.74209730380844,5000
358,3,90.15267181396484,89.83169555664062,89.65127780714013,5000
359,1,54.53118896484375,53.48403549194336,54.77458108382553,5000
359,2,62.39625549316406,66.22730255126953,66.81602858789242,5000
359,3,97.23706817626953,86.24081420898438,91.04102149742559,5000
360,1,51.62211990356445,50.565704345703125,inf,5000
360,2,3.0849294662475586,2.790604591369629,0.0,5000
360,3,80.41993713378906,78.50084686279297,inf,5000
361,1,98.41787719726562,93.23225402832031,101.39727910557323,5000
361,2,51.53421401977539,52.797027587890625,51.97893265183771,5000
361,3,56.726165771484375,56.06715774536133,56.97947689035649,5000
362,1,34.332313537597656,33.251319885253906,34.055345315925315,5000
362,2,30.292293548583984,29.52992820739746,29.347790385423487,5000
362,3,50.55941390991211,53.13931655883789,51.97058122774588,5000
363,1,76.98603820800781,77.6301040649414,79.33442616876049,5000
363,2,15.73774528503418,14.90577220916748,15.263913798707442,5000
363,3,63.49223327636719,63.0418815612793,63.23604474120663,5000
364,1,4.124308109283447,4.135214328765869,2.8803798098187845,5000
364,2,7.141976833343506,4.429936408996582,7.525592101842783,5000
364,3,14.296232223510742,12.381372451782227,13.968612369865271,5000
365,1,59.48652267456055,62.43655014038086,62.82411546842465,5000
365,2,14.131869316101074,13.455360412597656,14.5504250009385,5000
365,3,15.87479019165039,14.507831573486328,15.900279357226845,5000
366,1,8.14981460571289,7.856235027313232,8.393656761792862,5000
366,2,66.51018524169922,61.42671585083008,61.921994673090765,5000
366,3,88.6207275390625,87.71756744384766,86.96290837844728,5000
367,1,11.618600845336914,8.066732406616211,11.198953459076655,5000
367,2,7.4159111976623535,5.339003562927246,6.448902360891237,5000
367,3,47.37322998046875,49.155948638916016,47.3964641319841,5000
368,1,44.779632568359375,42.76960754394531,43.82623748096379,5000
368,2,52.50542449951172,52.64485549926758,52.89623470103652,5000
368,3,4.8258442878723145,3.584928035736084,5.231345773230185,5000
369,1,1.667531132698059,9.174424171447754,4.407102419198387e-09,5000
369,2,30.896894454956055,30.662736892700195,31.898719189486066,5000
369,3,28.833873748779297,28.89223289489746,28.995775574331486,5000
370,1,38.93012237548828,37.82835388183594,inf,5000
370,2,8.187151908874512,7.666504859924316,0.0,5000
370,3,50.80378341674805,53.13797378540039,inf,5000
371,1,19.488033294677734,19.169981002807617,19.89047253782976,5000
371,2,67.3136978149414,68.61473846435547,67.7683131401667,5000
371,3,26.726526260375977,27.52218246459961,26.338210120802053,5000
372,1,93.2828369140625,60.859954833984375,105.71730451786539,5000
372,2,41.76649856567383,40.96052169799805,40.6054395507265,5000
372,3,2.9831721782684326,4.154026985168457,2.187525829538181,5000
373,1,62.07840347290039,60.841697692871094,inf,5000
373,2,10.559467315673828,10.525345802307129,0.0,5000
373,3,54.81100082397461,54.578887939453125,inf,5000
374,1,79.90550231933594,81.05908966064453,82.98339226372451,5000
374,2,84.13490295410156,87.99908447265625,87.2080822839221,5000
374,3,88.00443267822266,81.81519317626953,83.50916085065454,5000
375,1,7.862395763397217,5.240137577056885,3.993320259617389e-11,5000
375,2,32.14333724975586,32.299049377441406,35.74713567882956,5000
375,3,42.063880920410156,42.72272491455078,43.60746184510024,5000
376,1,19.959806442260742,19.23357582092285,19.514340007792562,5000
376,2,80.23011779785156,76.22351837158203,77.20398515542097,5000
376,3,61.352027893066406,62.47280502319336,62.60368867595875,5000
377,1,63.8493766784668,64.30558013916016,63.17464131736611,5000
377,2,5.1663818359375,4.023182392120361,5.329747664742709,5000
377,3,70.01764678955078,69.19391632080078,68.28170904416454,5000
378,1,74.04759216308594,69.93584442138672,68.11296527340677,5000
378,2,11.862627983093262,11.011748313903809,11.538036269784456,5000
378,3,51.411190032958984,52.63532638549805,51.872838898758346,5000
379,1,93.42185974121094,95.19104766845703,95.22648905372253,5000
379,2,9.03279972076416,7.273961544036865,7.8028019564487066,5000
379,3,72.53707885742188,70.8922119140625,71.08280183143717,5000
380,1,18.186132431030273,19.429393768310547,18.193959792193365,5000
380,2,98.69406127929688,93.42330169677734,99.81003951600907,5000
380,3,93.0916519165039,94.68941497802734,96.11784730736784,5000
381,1,55.7978515625,58.577919006347656,57.74063752637632,5000
381,2,70.1647720336914,73.03893280029297,70.62935252648514,5000
381,3,60.9863395690918,64.18089294433594,62.77032017745913,5000
382,1,81.88426208496094,80.14232635498047,81.912099923669,5000
382,2,95.81083679199219,90.54974365234375,92.34300491631335,5000
382,3,81.263427734375,78.39625549316406,78.2916560661007,5000
383,1,17.60844612121582,10.06002140045166,13.932873498325185,5000
383,2,98.0461654663086,94.97604370117188,97.83501992277286,5000
383,3,60.45505905151367,61.59645080566406,61.31999665029735,5000
384,1,22.759201049804688,22.684614181518555,22.312493122877676,5000
384,2,87.47227478027344,86.18379211425781,88.87986747472914,5000
384,3,44.302345275878906,45.47214889526367,43.7557652515568,5000
385,1,78.72392272949219,79.21466827392578,78.6659771121823,5000
385,2,71.2010726928711,74.61214447021484,72.66334107876695,5000
385,3,69.5030288696289,70.1586685180664,66.48787088805346,5000
386,1,45.15146255493164,43.08965301513672,44.66135623930761,5000
386,2,9.897785186767578,11.133918762207031,9.95870296590136,5000
386,3,5.505793571472168,3.6662590503692627,5.779880609838922,5000
387,1,70.31026458740234,69.11665344238281,69.06413336132327,5000
387,2,68.37337493896484,69.35504150390625,70.17803470603653,5000
387,3,86.10832977294922,86.21436309814453,87.14433564307207,5000
388,1,94.54106140136719,91.32953643798828,95.15535818724209,5000
388,2,15.167640686035156,17.747238159179688,15.716509161107979,5000
388,3,76.50464630126953,74.25617218017578,72.67830027631086,5000
389,1,52.46432113647461,52.84010314941406,0.0,5000
389,2,95.70352172851562,91.20475769042969,inf,5000
389,3,39.8519401550293,40.04087829589844,inf,5000
390,1,89.54917907714844,88.96826934814453,90.97177604390825,5000
390,2,55.02817916870117,54.44084548950195,52.97668097026313,5000
390,3,27.057310104370117,28.086811065673828,27.858013066819286,5000
391,1,26.00088882446289,24.853271484375,26.1310669508282,5000
391,2,9.722453117370605,10.509408950805664,9.788960297700573,5000
391,3,64.75114440917969,64.34505462646484,63.89997760013469,5000
392,1,69.8660659790039,63.539215087890625,63.65917544777479,5000
