index,paramerter,mle,pred,loss,n
101,2,12.794872283935547,13.24033260345459,0.44546031951904297,4800
101,3,44.727359771728516,44.404788970947266,0.32257080078125,4800
102,1,63.37058639526367,63.792755126953125,0.4221687316894531,1520
102,2,73.5452880859375,73.44796752929688,0.097320556640625,1520
102,3,45.583831787109375,45.21397018432617,0.3698616027832031,1520
103,1,47.57670593261719,47.05144119262695,0.5252647399902344,2463
103,2,26.519424438476562,26.80508041381836,0.2856559753417969,2463
103,3,50.00518035888672,49.96769714355469,0.03748321533203125,2463
104,1,62.58150100708008,63.184600830078125,0.6030998229980469,4716
104,2,14.513031959533691,15.012150764465332,0.4991188049316406,4716
104,3,31.920686721801758,32.03936767578125,0.11868095397949219,4716
105,1,56.2054557800293,56.479801177978516,0.27434539794921875,3969
105,2,53.10663604736328,52.85887145996094,0.24776458740234375,3969
105,3,64.2465591430664,64.1065902709961,0.1399688720703125,3969
106,1,84.15558624267578,85.71829986572266,1.562713623046875,2931
106,2,42.313079833984375,44.02653884887695,1.7134590148925781,2931
106,3,36.139984130859375,35.38563537597656,0.7543487548828125,2931
107,1,32.38761901855469,32.16004943847656,0.227569580078125,3231
107,2,93.60311126708984,93.20174407958984,0.4013671875,3231
107,3,71.41524505615234,71.74649047851562,0.33124542236328125,3231
108,1,8.6810302734375,8.438297271728516,0.24273300170898438,2435
108,2,36.22846984863281,36.664512634277344,0.43604278564453125,2435
108,3,51.022918701171875,51.29712677001953,0.27420806884765625,2435
109,1,34.77699279785156,34.83461380004883,0.057621002197265625,3426
109,2,59.18808364868164,59.279449462890625,0.09136581420898438,3426
109,3,37.200626373291016,37.09439468383789,0.106231689453125,3426
110,1,67.03437042236328,67.45828247070312,0.42391204833984375,2436
110,2,57.35188293457031,57.20256805419922,0.14931488037109375,2436
110,3,88.5494384765625,88.42485809326172,0.12458038330078125,2436
111,1,55.66989517211914,55.39356231689453,0.2763328552246094,884
111,2,48.10728454589844,48.27444076538086,0.16715621948242188,884
111,3,52.48866653442383,52.49748611450195,0.008819580078125,884
112,1,84.29932403564453,84.638427734375,0.33910369873046875,3971
112,2,65.4651107788086,65.12480926513672,0.340301513671875,3971
112,3,23.725929260253906,23.564315795898438,0.16161346435546875,3971
113,1,48.110816955566406,47.96767807006836,0.14313888549804688,1335
113,2,52.54745864868164,52.7573127746582,0.2098541259765625,1335
113,3,84.92497253417969,84.40003967285156,0.524932861328125,1335
114,1,48.710906982421875,48.85282516479492,0.14191818237304688,4841
114,2,45.34864807128906,45.29924774169922,0.04940032958984375,4841
114,3,88.45829772949219,88.16973876953125,0.2885589599609375,4841
115,1,41.99491500854492,42.78173065185547,0.7868156433105469,4522
115,2,53.276512145996094,53.2636833190918,0.012828826904296875,4522
115,3,49.29539108276367,48.74319839477539,0.5521926879882812,4522
116,1,96.75910186767578,96.83927154541016,0.080169677734375,2262
116,2,12.8595552444458,13.25524616241455,0.39569091796875,2262
116,3,86.03717041015625,85.54755401611328,0.48961639404296875,2262
117,1,59.59804153442383,60.25339126586914,0.6553497314453125,3545
117,2,53.78553009033203,53.803768157958984,0.018238067626953125,3545
117,3,18.78656005859375,18.56120491027832,0.2253551483154297,3545
118,1,40.33069610595703,40.116661071777344,0.2140350341796875,3444
